,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
40,34.887952272986674,32.88540852635852,31.31922022785845,32.534324755500386,31.257748907830976,30.20344867807248,29.319239522226948,28.567758464783537,27.921675205777124,27.360594800339364,28.271616089740796,27.750535645275214,27.28777866095188,26.874190362931405,26.502426537712036,26.16652861696417,25.861612642294272,26.564326308292827,26.266708938585417,25.99349012161557,25.74182333488267
42,34.7397281261938,32.621283569302996,30.96504942123604,32.08662823385505,30.750571385811597,29.64940210040322,28.727698429870994,27.945764658151443,27.274589419911436,26.69255725211213,27.55484086020407,27.0190137472067,26.54370044234417,26.119319025649144,25.73819791331716,25.39412440807037,25.082014893650463,25.751268786256375,25.448601925560094,25.170918216832774,24.915282697129598
44,34.6597894138437,32.426493460914486,30.679918907371686,31.712827600132396,30.31616212112816,29.167180265949774,28.20725852615525,27.394346259552425,26.6977134326228,26.094487286047205,26.91118946694851,26.360357648105545,25.87230138036211,25.43699390228839,25.04642303626853,24.69411208534759,24.374770390239405,25.01295960829674,24.7051494315173,24.422923937161073,24.163256453495997
46,34.63911174680718,32.29290257463375,30.456153581681292,31.40485305941305,29.946580585048864,28.748865796300567,27.74997548258458,26.90551104370259,26.183000685913246,25.558284413159463,26.332177520684343,25.7660496762417,25.265033888303563,24.81864074584376,24.418503924492402,24.057872473038316,23.731240936926103,24.340486157577153,24.027431210509224,23.7405803171207,23.47681166932966
48,34.66951397788815,32.21325934459745,30.287046429180638,31.155720743996017,29.635035191073708,28.38773399383178,27.349127455816475,26.47250980924236,25.723662198460325,25.07711643502242,25.81064435336318,25.228900829537462,24.71468292938613,24.257021057276173,23.84718109254039,23.4781273316878,23.14413149065669,23.72631701789065,23.4079089740019,23.116343057071337,22.848398745484868
50,34.743530805628986,32.18101078409848,30.166646993574854,30.959299104529848,29.37564569654756,28.078014411054486,26.998976604909814,26.0895978867139,25.31392791635415,24.645180470223945,25.340505483655882,24.742803098928054,24.21511808447914,23.745983826790745,23.326284927028393,22.948690350355886,22.607240766723223,23.164046340022843,22.840170576437746,22.543794530493244,22.27159525269766
52,34.854341687767494,32.190173798326434,30.08960219886917,30.81012869685376,29.163256889858697,27.81470296077719,26.694580987009505,25.751847096223262,24.948858680592032,24.25751480409452,24.916557561375235,24.302534430982785,23.761098415896296,23.280270219127555,22.850540142917904,22.464271344950866,22.115265165470102,22.648192695421983,22.318728752501098,22.017442401377796,21.740904429450104
54,34.99573770728594,32.23525117197202,30.051038902692717,30.703284329416366,28.993292114428435,27.59341280767077,26.431644890694347,25.45499609744112,24.62419666400479,23.909849336585154,24.534323209998973,23.903603696988718,23.34811744915354,22.855358485344496,22.41541056865417,22.020320880257078,21.663643209755104,22.17403937441071,21.838861346587073,21.53255977681125,21.251595254039927
56,35.16210982369101,32.31118165657977,30.046480115946235,30.634271513878286,28.861638367409057,27.41025548917429,26.20639887198499,25.195330288931217,24.336245361069285,23.59848565261821,24.18992651360806,23.542126375972103,22.972278946082458,22.46733974465178,22.01697487764414,21.612905910242297,21.248431067450554,21.737506518230457,21.396483412070758,21.08505726171904,20.799574448026778
58,35.348444549459686,32.4133143919645,30.071788311241168,30.598951066636193,28.76455694467861,27.26174600951092,26.015503053836227,24.96958470918372,24.081772516619008,23.32020005319768,23.87999226905401,23.214724042925454,22.630196534742083,22.112817678986183,21.65182628877292,21.23860944179897,20.86620214866879,21.335047927936266,20.98804401492326,20.671379742758965,20.381283231169157
60,35.550316692717146,32.53739859730025,30.123130013842083,30.59348681647733,28.69861513408524,27.144727301341852,25.855968914739385,24.774865053265696,23.85793104181668,23.072164553589065,23.601563838614627,22.918442474149348,22.318911988200608,21.788826914941517,21.316990995140568,20.89444896749202,20.51396551129259,20.963567167321834,20.610442352511225,20.288422506627484,19.99361342814493
62,35.763872963534254,32.67958050715957,30.196956249079673,30.614311921154336,28.66063545434155,27.05631062809147,25.725096009697953,24.60858313691217,23.662194181195833,22.851882071753263,23.352035690416535,22.650684437223724,22.035828203995386,21.492766131326928,21.009861347311876,20.5778096829785,20.189099081073344,20.620348873559372,20.26095909636554,19.9334625973308,19.63383882788537
64,35.985804204418734,32.83640108565034,30.289993706546838,30.658109515850498,28.647659524874943,26.99382932012944,25.620420958797613,24.468404041894015,23.492302094064424,22.657132928441285,23.129097638489448,22.409154159136502,21.77865386463961,21.222342861966908,20.72814075131854,20.28638944100265,19.88929463078057,20.30300214620325,19.937199825706386,19.604102275889588,19.29955865611948
66,36.213307100346974,33.00479002600883,30.39924190653257,30.721803536102726,28.65692394566527,26.954803778961256,25.539676685446025,24.352202848656255,23.346217686484305,22.485930450983357,22.93068848466399,22.191811156166427,21.54535745080399,20.9755276564217,20.46979793661127,20.01815309058231,19.612512161143083,20.009413598229006,19.637048132302624,19.29822216040848,18.988650736782905
68,36.444038109305005,33.18205363453801,30.521972343342547,30.80255577089388,28.68584567897326,26.936916007251178,25.480760342532594,24.25802936252895,23.22209003768477,22.336483978891188,22.754957285533685,21.996831628641853,21.334128798409456,20.750515781863808,20.233028770996828,19.771294373143373,19.3569418506586,19.73770818878088,19.35862651384031,19.01394216153864,18.699232455477958
70,36.67606307042267,33.365856058708886,30.655726530072386,30.89776563183728,28.732014470524216,26.937992085468704,25.441708669189424,24.18407960752984,23.118224149207006,22.20716795485202,22.600230864875737,21.82257601878626,21.14334678517869,20.545695043878855,20.016224194863184,19.544203943539635,19.120972138437242,19.48621636361077,19.100263579756568,18.749588735539295,18.429628045685465
72,36.90780579031648,33.55419469211038,30.798310967384545,31.005069798056287,28.79318992846003,26.95599107593178,25.420679704915425,24.12867312403268,23.033056035176,22.09649608018395,22.464986497310036,21.66756163323184,20.971552034246702,20.35961860564864,19.817943148941254,19.335442386397652,18.903162807398232,19.25344633966402,18.860466404327557,18.503667288292213,18.1783410298399
74,37.13799825753519,33.7453713775623,30.947788137603784,31.122339745507784,28.867301067225522,26.98899885124337,25.415939881002615,24.0902352833075,22.965132387768936,22.00309974074758,22.347828925154143,21.530439466798097,20.81742375593719,20.190981917683434,19.636889602420382,19.14371733104348,18.70222216837895,19.03806060930347,18.63789710110971,18.274838803180447,17.944030887152408
76,37.36563431607001,33.937961289461164,31.10246352892832,31.247676065961222,28.95244644915396,27.035225372022463,25.425855542062045,24.067283939712805,22.91309420722655,21.925710082578135,22.24747105327971,21.409974547496223,20.679760030906202,20.038603051338278,19.47189296884302,18.967863948844787,18.516987626505696,18.838855925055544,18.431352878405,18.061899951505886,17.725493206000856
78,37.589927856785806,34.1307812535309,31.26086932655089,31.379399287335037,29.046893499339063,27.09300402137178,25.448887954973504,24.05841979604157,22.875663891249697,21.86314324657518,22.16271780743017,21.305029266379123,20.557460980943105,19.901405871401142,19.32189133858786,18.80682825793753,18.346409052336835,18.654746170565993,18.239748980323252,17.8637660891514,17.521642723870784
80,37.81027596595685,34.32285892454701,31.421745747544076,31.516037522387794,29.14907607275911,27.160791762863184,25.48359086966786,24.06231987598567,22.851635343383567,21.814288365989533,22.092452747735102,21.214549268317224,20.449514386815824,19.778405595361452,19.185917068318183,18.659652771447014,18.18953449130257,18.48474763734455,18.062104031912185,17.67945665716852,17.3314987719023
