,1.4,1.36,1.32,1.28,1.24,1.2,1.16,1.12,1.08,1.04,1.0,0.96,0.92,0.88,0.84,0.8,0.76,0.72,0.68,0.64,0.6,0.56,0.52,0.48
-1.4,20.969008552380163,21.10691764571668,20.682982805200787,20.838385378733914,21.005571976659624,21.18590116097848,21.380946762745488,21.006180700357003,21.231616540370783,21.47775909584003,21.747531841184156,21.439744386869716,21.76064352636405,22.117043495847934,21.890295321140094,22.32692944983789,22.820600470615,23.383016531069266,23.357037638578408,24.08751646178602,24.94408468695813,25.225751738769183,26.41812157135851,27.88083197521087
-1.36,20.937968327976726,21.07515614850313,21.222089804267647,20.806274323605592,20.97260524694,21.15200870642447,21.3460492599769,20.971600389769183,21.195896867881302,21.44078787243622,21.709179238271272,21.401506659915082,21.72078573916897,22.07536825220725,22.471321267274178,22.282895092047042,22.7740378097426,23.33352980335029,23.30661734034024,24.03330138927075,24.885334505822335,25.16475290837063,26.350778715503022,27.805543688833602
-1.32,20.905769736994714,21.0422144383139,21.188351270974668,20.772977414684824,20.938427092523074,21.116877349137287,21.30988322251769,20.935765940287553,21.158889673789453,21.402492686926106,21.669462690316344,21.361913302741964,21.679525598936163,22.03223845287819,22.426079994910726,22.237342923579412,22.725884664223567,23.28236839310779,23.25449824274681,23.97727665759334,24.82464085558444,25.101743279284168,26.281231797078153,27.727804015766832
-1.28,20.872332547854967,21.008010967440104,21.153326309482484,20.7384130161944,20.902954361512066,21.080422320764796,21.27236215354345,21.48057336635246,21.120507665872932,21.3627841692765,21.62829057250247,21.920456538625395,21.636769695061634,21.98755782887027,22.379225938860383,22.1901736520487,22.676037891296236,23.229424758940894,23.200571956565096,23.919328172233435,24.761882810335216,25.036598812812375,26.20934681923048,27.64746600366554
-1.24,20.83756820773433,20.972455741369377,21.116923399874036,21.27199977688556,20.86609531942634,21.04255011838194,21.23339065998819,21.440404576970874,21.080654601844408,21.321563808173448,21.585561912899955,21.876055296588554,21.592415134254974,21.94122037443573,22.33064964028025,22.141278015934997,22.62438405031095,23.17458069381287,23.144719399243417,23.859330687369855,24.696927761354782,24.969183602811146,26.134977178517993,27.564369146985587
-1.2,20.801378675439334,20.935449134959924,21.07904124162555,21.233176718541877,20.82774844875948,21.00315728396934,21.192863210714282,21.398641650686045,21.039224042110426,21.27872267876457,21.541165093374833,21.829933702024245,21.54634822595772,21.893108999791078,22.280230242363125,22.090535410338244,22.570797987123104,23.11770586377583,23.086809334212525,23.797146290204843,24.62962983966172,24.899348284222558,26.057961995279808,27.478337624606386
-1.16,20.763655045281638,20.8968804967407,21.039567337303467,21.19273022182735,21.357532850678023,20.962128965886496,21.1506626730224,21.355165011498734,21.577700393311826,21.234139943728195,21.494976319239637,21.781964742812193,21.498442934085805,21.843093944596554,22.227833862188284,22.6599286133146,22.515141167926814,23.058656088428645,23.6828393243911,23.732622618279045,24.559828061305947,24.826928162685803,25.978124152882877,27.3891782332888
-1.12,21.28498182787265,20.856626494645095,20.99837631402482,21.150532751932786,21.314251052175848,20.919337214369868,21.10665857875304,21.309841495058922,21.530934984850404,21.18768107789168,21.446857806894407,21.732007093088555,22.04714287675339,21.791030899782882,22.173311663586713,22.602610046343255,22.457259707752822,22.997271306691804,23.617360569881797,23.665590751533788,24.48734413495642,24.75174100443819,25.895267982372935,27.296677950699035
-1.08,21.24228385750835,20.814549144121944,20.955327922815055,21.106441661910008,21.269036892804582,20.874638950405597,21.060705058353456,21.26252224572366,21.48212367448702,21.139195753482102,21.39665562531884,21.679902907674258,21.992919370647734,21.73675877150965,22.116497563194425,22.542905976936385,22.39698202445314,22.93337315666221,23.54923172472032,23.59586270559714,24.41197985548074,25.380441241447787,25.809176512380347,27.200601044231764
-1.04,21.197575443775133,21.330489709640666,20.91026463955594,21.060296757508734,21.221727345208354,21.395866867716578,21.01263836438043,21.21304019598951,21.431095832371852,21.669181229319403,21.344197109718824,21.62547517970721,21.936298085624994,21.680097002947367,22.057205483343395,22.480624193152007,22.334116030127507,22.86676207889609,23.478244683289525,23.523228432757264,24.333513986460698,25.294887669708057,25.719608182302917,27.100685618934495
-1.0,21.150678738467565,21.282570768006707,20.86300876944164,21.011917358338824,21.172138562357283,21.3449720166154,20.96227388353563,21.161207025718305,21.37765916312013,21.613986029301856,21.28928774239718,21.568524554424656,21.87707439552257,21.620842345633037,21.99522604093902,22.41554850451884,22.268445746994225,22.797213826795957,23.40416576122379,23.44745221063395,24.251698507158313,25.205730482221806,25.626292887952943,26.996639467515124
-0.96,21.101392146761388,21.232220361933923,21.37236887474604,20.96109872636536,21.12006225087661,21.2915379502096,21.477017331137937,21.106809468167768,21.32159594396141,21.556096778652407,21.23170736485561,21.508825460375057,21.815016834795752,22.154992293581053,21.93032252873726,22.34743461477016,22.81882614496467,22.724475233499387,23.326731321423104,23.368268263253093,24.16625406284995,25.112674093148154,25.52892719039983,26.88813504495601
-0.92,21.049486003451634,21.179205320818536,21.318167461959003,20.90760769281316,21.065261230897544,21.235323227288525,21.41927160220119,21.049604788740734,21.26265842102091,21.49526032845489,21.750153163190575,21.44612137655525,21.749862259693558,22.087093558874553,21.86222600123609,22.27600507596352,22.74357892915027,22.648259038407787,23.24564242957843,23.93779661805052,24.076864408090564,25.01538432078235,25.42716846691828,26.774803335722094
-0.88,20.994697234373362,21.123258591767875,21.260982319509584,21.408848928369828,21.007463955701713,21.176051470216038,21.35840366231219,21.556223862095532,21.200563129546175,21.431187108385714,21.68390281141326,21.380118995515446,21.681309881692332,22.015686827313,21.79062921702763,22.20094306961395,22.664549310398115,22.568237513352827,23.16055827111894,23.846729009412535,23.983169565150583,24.913481260442047,25.3206277123314,26.656226307240512
-0.84,20.936722706536834,21.064072500184626,21.200500982507553,21.346978998177086,21.504619356565243,21.113404433666663,21.294089404614283,21.49009871274845,21.134983824843083,21.363543924510676,21.61398896128176,21.889528090007055,21.60901384571709,21.940416966522914,22.310290495376435,22.121884674976446,22.581361302655882,22.484034541144094,23.071087971612982,23.751035071173693,23.88475732692059,24.806530434353743,25.20886060162035,26.53192754087474
-0.8,21.424967185327358,21.00129027517127,21.136361179967025,21.281384390666204,21.437461066171174,21.04701329230665,21.22595328231234,21.420068141212745,21.631309755512223,21.29194491094647,21.54001717677435,21.812933257590814,21.532573910024826,21.86087313753793,22.22725118884906,22.038409164834793,22.493580441045015,23.011586659200223,22.976780336821324,23.650244482259673,23.781152603519832,24.694031697815166,25.091356288498147,26.401360488519913
-0.76,21.35718945362664,21.484044687543896,21.068139918529624,21.21163539760306,21.36607076836866,21.5326998690765,21.15355706449157,21.345685643388343,21.554763132539435,21.215940043325027,21.461527557315637,21.73169835893819,22.030226929591514,21.776576697507643,22.139301210676315,21.950026698875376,22.40070113373765,22.913515748321394,22.87711084986523,23.543810915737822,23.671803927222594,24.575405189200474,25.6619094897626,26.26389360024218
