,1.4,1.36,1.32,1.28,1.24,1.2,1.16,1.12,1.08,1.04,1.0,0.96,0.92,0.88,0.84,0.8,0.76,0.72,0.68,0.64,0.6,0.56,0.52,0.48
-1.4,39.082375500537125,39.30634621287331,38.28647791401481,38.537462746481545,38.80862101221608,39.1024011313357,39.421658645662696,38.476401373174326,38.84393746555755,39.24744946558537,39.69231335232072,38.84930289309464,39.377416638630265,39.96813690977692,39.250279259192595,39.974069972162916,40.79965073688569,41.74931331232852,41.34613095944774,42.58569998703793,44.05757755549182,44.1546787472299,46.22568254744589,48.80912970315092
-1.36,39.014554795059624,39.23675762508399,39.475674839137696,38.46735112761979,38.73640029417204,39.02788408914736,39.34463190883905,38.40051936082334,38.76520663554338,39.16556621269436,39.60692400358136,38.764590620159765,39.28858123985673,39.8746375448422,40.53409976998167,39.87492620395118,40.69393926747158,41.6359391369864,41.23088311898323,42.46047311556883,43.92032527462163,44.012273508270646,46.06644191117644,48.62869100269789
-1.32,38.94430434016399,39.1646900372081,39.40164768217648,38.39476083554318,38.661642947287476,38.95076778257015,39.26493793781226,38.32201576945647,38.68377734191732,39.08089988807481,39.51865791757428,38.677033027061086,39.19679006712867,39.778057550174466,40.43206481456956,39.77255948396497,40.58482592986825,41.518952415027854,41.111972523250216,42.33130022674795,43.77877868632125,43.865409768644,45.902229560275096,48.44261508941705
-1.28,38.87145955220716,39.08997607853554,39.32491849013397,38.31952532950282,38.58417922521833,38.870879040733556,39.18239989188182,39.52199625908732,38.59947206711132,38.99326855314474,39.427328339927584,39.90794779750425,39.101853513702785,39.67820115224849,40.32660413174276,39.66676834750984,40.47210075640704,41.39813330883001,40.98917810073498,42.19794701003745,43.6326871291236,43.71382953700274,45.73276211839099,48.250584118968575
-1.24,38.79583899307035,39.01243126630486,39.24529955427558,39.49627894099131,38.50382210213849,38.78802710331557,39.09682301135113,39.433430806233794,38.51209537815723,38.90247196692802,39.33272979792346,39.80909899202705,39.00356309791792,39.57485319385183,40.21749510232341,39.55733159987241,40.35553339658628,41.27324086882303,40.862257725572945,42.0601571876861,43.48177690098019,43.55725147245477,45.55773124108302,48.052253009913755
-1.2,38.717242026086176,38.93185162788165,39.16258336885791,39.41125317848931,38.420364876732464,38.702001184203624,39.00799213841857,39.341524333052305,38.42143145244984,38.80828906203109,39.23463552320086,39.70663284156649,38.90168887178499,39.46777647875126,40.10449244320097,39.44400562617313,40.23487034821191,41.14401017906368,40.73094538371597,41.917649581959125,43.32574821989116,43.39536784488577,45.376800449043365,47.847246116582205
-1.16,38.63544605494774,38.84801090015905,39.076539788944515,39.32282899654565,39.58895098502915,38.61256760280601,38.91566879842896,39.246033220979456,39.607378301749236,38.710474973742244,39.132794418504425,39.60029144697901,38.79597637164589,39.356708647527206,39.987325002316105,40.701302593448645,40.10983170082703,41.010149000514176,42.05483414098346,41.77011466754275,43.164271652021064,43.22784096505324,45.1896014150567,47.63515334373848
-1.12,39.78827692375376,38.760657213525654,38.98691266544804,39.23074570755893,39.4942052102747,38.519466388397035,38.81958774533063,39.14668656767002,39.50443686718491,38.60875752463119,39.02692746893042,39.489788340282615,40.00465786337727,39.241358482336416,39.865691968262574,40.572457025573364,39.98010728515884,40.87133380257864,41.905287021442085,41.61721049682995,42.996983890845385,43.054298968181996,44.995729584246156,47.4155255802838
-1.08,39.69517145117739,38.66950914333255,38.89341583872008,39.13471213254347,39.395422661231066,38.42240723799108,38.71945284989476,39.04318200120192,39.39722406730947,38.502833041376896,38.916723471981946,39.37480412162712,39.88430111901403,39.12140151155298,39.73925836228435,40.43858903306401,39.84535209447231,40.72720504478416,41.75009038296817,41.45855785637654,42.823482740313615,44.46557569650691,44.79473897505067,47.187869295862654
