,1.4,1.36,1.32,1.28,1.24,1.2,1.16,1.12,1.08,1.04,1.0,0.96,0.92,0.88,0.84,0.8,0.76,0.72,0.68,0.64,0.6,0.56,0.52,0.48
-1.4,9.306763431451888,9.389059251096835,9.313420827568788,9.406586871406606,9.506357212988224,9.6134102938898,9.56389103506602,9.687278984973444,9.820672730173806,9.965357322416518,9.955928960302652,10.126681181176954,10.313806533443415,10.350695838625093,10.576906752183834,10.657568652309504,10.936656978397322,11.077408500402498,11.256623522125498,11.657124477611976,11.94052565247412,12.294245208921852,12.73665123805082,13.293137571866538
-1.36,9.306763431448045,9.389059251093705,9.313420827567018,9.406586871405105,9.506357212986961,9.613410293888728,9.563891035065438,9.68727898497297,9.820672730173447,9.965357322416235,9.955928960302519,10.12668118117685,10.31380653344334,10.350695838625072,10.576906752183818,10.6575686523095,10.936656978397316,11.077408500402498,11.256623522125498,11.657124477611976,11.94052565247412,12.294245208921852,12.73665123805082,13.293137571866538
-1.32,9.306763431443867,9.389059251090195,9.31342082756493,9.406586871403285,9.506357212985328,9.613410293887455,9.563891035064739,9.687278984972426,9.820672730173008,9.96535732241591,9.955928960302362,10.126681181176721,10.313806533443252,10.350695838625029,10.576906752183795,10.65756865230949,10.936656978397314,11.077408500402498,11.256623522125498,11.657124477611976,11.94052565247412,12.294245208921852,12.73665123805082,13.293137571866538
-1.28,9.306763431438958,9.389059251085753,9.31342082756233,9.406586871401194,9.506357212983536,9.613410293885993,9.56389103506399,9.687278984971764,9.820672730172488,9.965357322415468,9.955928960302163,10.126681181176583,10.313806533443135,10.350695838624988,10.576906752183763,10.657568652309482,10.936656978397304,11.077408500402496,11.256623522125498,11.657124477611976,11.94052565247412,12.294245208921852,12.73665123805082,13.293137571866538
-1.24,9.30676343143303,9.38905925108093,9.313420827559463,9.406586871398773,9.506357212981374,9.613410293884167,9.563891035062955,9.687278984970943,9.820672730171857,9.965357322414981,9.955928960301904,10.126681181176385,10.31380653344299,10.350695838624933,10.576906752183723,10.657568652309466,10.936656978397295,11.077408500402491,11.256623522125498,11.657124477611976,11.94052565247412,12.294245208921852,12.73665123805082,13.293137571866538
-1.2,9.30676343142621,9.389059251075006,9.313420827555978,9.406586871395739,9.506357212978667,9.613410293882064,9.563891035061769,9.687278984969968,9.820672730171065,9.965357322414341,9.95592896030162,10.126681181176137,10.313806533442813,10.350695838624853,10.57690675218367,10.65756865230945,10.936656978397286,11.07740850040249,11.256623522125498,11.657124477611976,11.94052565247412,12.294245208921852,12.73665123805082,13.293137571866538
-1.16,9.306763431418641,9.389059251068247,9.31342082755183,9.406586871392323,9.506357212975685,9.613410293879483,9.563891035060404,9.687278984968785,9.82067273017012,9.965357322413569,9.955928960301215,10.126681181175847,10.31380653344258,10.35069583862476,10.57690675218361,10.65756865230942,10.936656978397266,11.077408500402484,11.256623522125496,11.657124477611976,11.940525652474118,12.294245208921852,12.73665123805082,13.293137571866538
-1.12,9.306763431409022,9.389059251060242,9.313420827546945,9.406586871388102,9.506357212971945,9.613410293876447,9.56389103505863,9.687278984967357,9.820672730168944,9.965357322412636,9.955928960300739,10.126681181175455,10.313806533442296,10.350695838624638,10.576906752183513,10.657568652309388,10.936656978397247,11.077408500402475,11.256623522125492,11.657124477611976,11.940525652474118,12.294245208921852,12.73665123805082,13.293137571866538
-1.08,9.306763431398142,9.38905925105066,9.31342082754134,9.406586871383206,9.506357212967405,9.613410293872747,9.563891035056468,9.68727898496554,9.820672730167542,9.965357322411448,9.955928960300167,10.126681181174986,10.313806533441928,10.350695838624468,10.576906752183408,10.657568652309337,10.936656978397213,11.077408500402468,11.256623522125492,11.657124477611974,11.940525652474118,12.294245208921852,12.73665123805082,13.293137571866538
-1.04,9.30676343138591,9.389059251039614,9.313420827534117,9.406586871377138,9.506357212962342,9.613410293868295,9.563891035054052,9.687278984963447,9.820672730165727,9.96535732241,9.95592896029937,10.126681181174392,10.313806533441443,10.350695838624272,10.576906752183245,10.657568652309275,10.93665697839717,11.077408500402454,11.256623522125485,11.657124477611974,11.940525652474118,12.294245208921852,12.73665123805082,13.293137571866538
-1.0,9.306763431370614,9.389059251026488,9.31342082752631,9.406586871370205,9.506357212955889,9.613410293863055,9.563891035050773,9.68727898496069,9.82067273016361,9.965357322408202,9.955928960298442,10.126681181173598,10.313806533440875,10.350695838623974,10.576906752183051,10.65756865230919,10.936656978397114,11.077408500402433,11.256623522125482,11.65712447761197,11.940525652474118,12.294245208921852,12.73665123805082,13.293137571866538
